t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.0;13332.0;0.0;0.0029505243523804759;0.049869262287558141;0.00022220519915086209;4.8767029703467641e-08;-2.1729392163321546e-10
0.0033112582781456954;13332.050091467487;4.8549735781834425e-08;0.0029505410979799042;0.19937258125989202;0.00088719460021212046;1.9496595991747894e-07;-8.675854312935678e-10
0.0066225165562913907;13332.20025977586;1.9409837448618537e-07;0.0029505912995956528;0.44836092873867117;0.0020338232274157118;4.3845105635158673e-07;-1.9888707631046186e-09
0.0099337748344370865;13332.450394751966;4.3646218558848214e-07;0.0029506749212497418;0.79658533377104312;0.0037254250991391978;7.7897885091965418e-07;-3.643084098974915e-09
0.013245033112582781;13332.80031075887;7.7533576682067937e-07;0.0029507919023016105;1.2436969907623263;0.006011925636632106;1.216208247483241e-06;-5.8790473863841715e-09
0.016556291390728478;13333.249708916399;1.2103292000968571e-06;0.0029509421448122557;1.7892476503350916;0.0089305354992392748;1.7497009040705323e-06;-8.7331488369407453e-09
0.019867549668874173;13333.798178185834;1.7409677552335917e-06;0.0029511255138974942;2.432690131661194;0.012508912816509895;2.3789217338891908e-06;-1.2232435270043728e-08
0.023178807947019868;13334.445199044478;2.3666892986191473e-06;0.0029513418389440424;3.1733789935047634;0.01677907926697397;3.1032395615299614e-06;-1.6408220604607169e-08
0.026490066225165563;13335.190158072772;3.0868313409253543e-06;0.0029515909184715194;4.0105712419798625;0.02177508825398666;3.9219278150890048e-06;-2.1293805581770166e-08
0.029801324503311258;13336.032346330234;3.9006340095072351e-06;0.0029518725195722397;4.9434271509631351;0.027531732539908479;4.8341653284432894e-06;-2.6923213959387567e-08
0.033112582781456956;13336.970958883503;4.8072421144839027e-06;0.0029521863777335591;5.971011171709093;0.034079478407377906;5.8390372307598149e-06;-3.3326238639375892e-08
0.036423841059602648;13338.005090650116;5.8057109921204398e-06;0.002952532195425571;7.0922929780304198;0.041446112161317661;6.9355359685792375e-06;-4.0530051782365932e-08
0.039735099337748346;13339.133739090192;6.8950059167968724e-06;0.0029529096429759525;8.3061486098456481;0.049657205770245127;8.1225624240846144e-06;-4.8559660153463355e-08
0.043046357615894038;13340.355805815616;8.074002763931151e-06;0.0029533183590805985;9.6113617252426025;0.058737967614943543;9.3989271394921484e-06;-5.743971496582205e-08
0.046357615894039736;13341.670099692858;9.3414874245263263e-06;0.0029537579518116803;11.006624940161782;0.068712401579248628;1.0763351627127983e-05;-6.7193689561257844e-08
0.049668874172185427;13343.075337341741;1.0696157937566726e-05;0.0029542279987528263;12.490541269526695;0.079603227127694964;1.2214469778697732e-05;-7.7843801246082009e-08
0.052980132450331126;13344.570144496654;1.213662597745165e-05;0.0029547280474207711;14.061625661596668;0.091431274865562351;1.3750829365734959e-05;-8.941042021935998e-08
0.056291390728476824;13346.153056936462;1.36614189455156e-05;0.0029552576155409014;15.718306630849572;0.10421594701282544;1.5370893636387905e-05;-1.0191251986397193e-07
0.059602649006622516;13347.822522577862;1.5268981116523934e-05;0.0029558161917103381;17.458927980065631;0.11797527898132287;1.7073042999444877e-05;-1.1536773696659636e-07
0.062913907284768214;13349.576903259047;1.6957675262478282e-05;0.0029564032359559794;19.281750611999104;0.13272621568282972;1.8855576795958315e-05;-1.2979264191347834e-07
0.066225165562913912;13351.414476827682;1.872578415404484e-05;0.0029570181803930894;21.184954424916402;0.14848447952662269;2.0716715152891614e-05;-1.4520260961028506e-07
0.069536423841059597;13353.333438904443;2.0571512543281332e-05;0.0029576604297742071;23.166640292185939;0.16526463604129127;2.2654600918954476e-05;-1.6161188365280943e-07
0.072847682119205295;13355.331904928227;2.249298903530167e-05;0.0029583293621313483;25.224832121680954;0.18308007432482754;2.466730167848532e-05;-1.7903355720655658e-07
0.076158940397350994;13357.407912196006;2.4488268121278767e-05;0.0029590243294156456;27.35747899329759;0.20194314774347788;2.6752811841728057e-05;-1.974797105989011e-07
0.079470198675496692;13359.559422141041;2.6555332131129161e-05;0.0029597446582161819;29.562457370332101;0.22186522806763875;2.8909054807328954e-05;-2.1696146425492788e-07
0.082781456953642391;13361.7843225984;2.8692093343074029e-05;0.0029604896504741903;31.837573382259066;0.24285679907960223;3.1133885194664837e-05;-2.3748907024120894e-07
0.086092715231788075;13364.080430181339;3.0896396124423631e-05;0.0029612585842341628;34.18056517523685;0.26492749180731323;3.3425091142391566e-05;-2.590719467157211e-07
0.089403973509933773;13366.445492667044;3.3166019195675852e-05;0.0029620507143980727;36.58910532764336;0.28808616007821541;3.5780396670593223e-05;-2.8171875181441639e-07
0.092715231788079472;13368.877191487722;3.549867791877881e-05;0.002962865273515046;39.060803327080656;0.31234094101032639;3.8197464103038857e-05;-3.054374428053485e-07
0.09602649006622517;13371.373144268091;3.7892026660233512e-05;0.0029637014725869197;41.593208105752382;0.33769933907776917;4.0673896546521717e-05;-3.3023535829594439e-07
0.099337748344370855;13373.93090744483;4.0343661188225776e-05;0.0029645585019018005;44.183810630656922;0.36416829426331887;4.3207240423801508e-05;-3.5611928487793264e-07
0.10264900662251655;13376.54797892492;4.2851121138923579e-05;0.0029654355318813725;46.830046545339968;0.39175425737030878;4.5794988056969185e-05;-3.8309553077606204e-07
0.10596026490066225;13379.22180080271;4.5411892526193126e-05;0.0029663317139487846;49.529298859728499;0.4204632567233979;4.8434580297828518e-05;-4.1116999107415145e-07
0.10927152317880795;13381.949762116452;4.802341030675437e-05;0.0029672461814108384;52.27890068471946;0.45030097113182421;5.1123409202044623e-05;-4.4034821906657715e-07
0.11258278145695365;13384.729201655851;5.0683060982978049e-05;0.00296817805035852;55.076138008045291;0.48127279918889698;5.3858820743653296e-05;-4.7063549402333787e-07
0.11589403973509933;13387.557410807234;5.3388185249629965e-05;0.0029691264205815495;57.918252508028083;0.5133839305550687;5.6638117566628764e-05;-5.0203689090199121e-07
0.11920529801324503;13390.431636438583;5.6136080675726779e-05;0.0029700903764978671;60.802444401770934;0.54663941316093556;5.9458561770118825e-05;-5.3455734606113037e-07
0.12251655629139073;13393.349083814932;5.8924004424057705e-05;0.0029710689880950124;63.725875324397919;0.58104421974604392;6.2317377724048254e-05;-5.6820172233014297e-07
0.12582781456953643;13396.306919544144;6.1749176001718118e-05;0.0029720613118835609;66.685671235934109;0.6166033111393574;6.5211754911749997e-05;-6.029748708914019e-07
0.12913907284768211;13399.302274547073;6.4608780040858609e-05;0.0029730663918607287;69.678925352463452;0.65332169802469764;6.8138850796337872e-05;-6.3888169168103959e-07
0.13245033112582782;13402.332247050488;6.7499969104656846e-05;0.0029740832604837459;72.702701098205694;0.6912044994568376;7.1095793707534263e-05;-6.7592719061070939e-07
0.13576158940397351;13405.393905597663;7.0419866516923567e-05;0.0029751109396513936;75.754035075204115;0.73025699853872084;7.4079685745719384e-05;-7.1411653401292204e-07
0.13907284768211919;13408.484292073743;7.3365569211706469e-05;0.0029761484416928547;78.82994004732555;0.77048469428573441;7.7087605699979162e-05;-7.5345509936072119e-07
0.14238410596026491;13411.600424741611;7.6334150600618447e-05;0.0029771947703625349;81.927407935336191;0.81189334978274275;8.0116611976984486e-05;-7.939485223621055e-07
0.14569536423841059;13414.739301285119;7.9322663454622387e-05;0.0029782489218398954;85.043412819848328;0.85448903614472727;8.3163745537561689e-05;-8.3560273994536498e-07
0.1490066225165563;13417.897901855993;8.2328142797616331e-05;0.0029793098857331416;88.174913948976922;0.89827817216035299;8.6226032837873734e-05;-8.7842402902751476e-07
0.15231788079470199;13421.073192121137;8.5347608808846226e-05;0.0029803766460857264;91.318858747599506;0.94326755919089322;8.9300488772170797e-05;-9.2241904064461355e-07
0.15562913907284767;13424.26212630679;8.837806973152619e-05;0.002981448182384537;94.472185825160494;0.98946441114554773;9.2384119614108862e-05;-9.6759482925863605e-07
0.15894039735099338;13427.461650236306;9.141652478485024e-05;0.0029825234705687328;97.631827979021296;1.0368763792374978;9.5473925953725708e-05;-1.0139588769735757e-06
0.16225165562913907;13430.668704358259;9.4459967076752146e-05;0.0029836014840381592;100.79471519040752;1.0855115713172907;9.85669056271654e-05;-1.0615191124366326e-06
0.16556291390728478;13433.880226761725;9.7505386514728774e-05;0.0029846811946602934;103.95777761006573;1.1353785656222115;0.0001016600566363466;-1.1102839242854712e-06
0.16887417218543047;13437.093156175688;0.00010054977271206113;0.0029857615737747208;107.1179485308127;1.1864864187104018;0.00010475038005580874;-1.1602621689046368e-06
0.17218543046357615;13440.304434949523;0.0001035901178869041;0.002986841593194118;110.27216734420156;1.2388446674808691;0.0001078348829240337;-1.2114631724057965e-06
0.17549668874172186;13443.511012011682;0.0001066234197516279;0.0029879202262007593;113.41738247862051;1.2924633251375965;0.00011091058111660043;-1.263896726676283e-06
0.17880794701986755;13446.709845803758;0.00010964668438992414;0.0029889964485375797;116.55055431617842;1.3473528710124754;0.00011397450219860245;-1.3175730794291138e-06
0.18211920529801323;13449.897907187191;0.00011265692911917332;0.0029900692393928507;119.66865808581589;1.4035242341697227;0.00011702368825381341;-1.3725029181691387e-06
0.18543046357615894;13453.072182319986;0.00011565118533564426;0.0029911375823775304;122.76868673014141;1.4609887707960638;0.00012005519868816006;-1.4286973480837721e-06
0.18874172185430463;13456.229675500937;0.00011862650134007628;0.0029922004664944012;125.84765374355294;1.5197582353409516;0.00012306611300511448;-1.4861678638212648e-06
0.19205298013245034;13459.367411978894;0.00012157994514129321;0.0029932568870981021;128.9025959792898;1.5798447454699556;0.0001260535335507002;-1.5449263152155835e-06
0.19536423841059603;13462.48244072476;0.00012450860723548461;0.0029943058468452112;131.93057642310211;1.6412607408902318;0.00012901458822586208;-1.6049848670272534e-06
0.19867549668874171;13465.571837163992;0.00012740960335883483;0.0029953463566335359;134.92868693131922;1.7040189361404714;0.00013194643316401201;-1.6663559527720393e-06
0.20198675496688742;13468.63270586746;0.00013028007721123996;0.0029963774365298155;137.89405093115084;1.7681322674904862;0.00013484625537164857;-1.7290522227960303e-06
0.20529801324503311;13471.662183198641;0.00013311720314885254;0.0029973981166850476;140.82382608112084;1.8336138341133505;0.00013771127532999047;-1.7930864867496616e-06
0.20860927152317882;13474.657439915234;0.0001359181888432408;0.0029984074382366894;143.71520688961425;1.9004768337251221;0.00014053874955564455;-1.8584716506472708e-06
0.2119205298013245;13477.615683723339;0.00013868027790499729;0.0029994044541969997;146.56542728956407;1.9687344929593706;0.00014332597311838484;-1.9252206487796762e-06
0.21523178807947019;13480.534161782523;0.00014140075246960517;0.0030003882303268324;149.37176316739644;2.0383999926933569;0.0001460702821142081;-1.9933463706969958e-06
0.2185430463576159;13483.41016316009;0.00014407693574351111;0.0030013578459941923;152.13153484438993;2.109486388649799;0.00014876905609184082;-2.0628615835572201e-06
0.22185430463576158;13486.24102123304;0.00014670619450828361;0.0030023123950169116;154.84210950869249;2.1820065276133107;0.00015141972043100695;-2.1337788501986783e-06
0.2251655629139073;13489.024116036306;0.00014928594158080828;0.0030032509864888241;157.50090359629286;2.2559729596080444;0.00015401974867077655;-2.2061104432614281e-06
0.22847682119205298;13491.756876555901;0.00015181363822751515;0.0030041727455888509;160.10538511930162;2.3313978464133527;0.00015656666478638021;-2.2798682557187698e-06
0.23178807947019867;13494.436782965715;0.00015428679653066145;0.0030050768143724134;162.65307593997372;2.4082928668306067;0.00015905804541297328;-2.3550637082413872e-06
0.23509933774834438;13497.061368806804;0.0001567029817047319;0.0030059623525446337;165.14155398894889;2.4866691191261481;0.00016149152201484914;-2.4317076537976523e-06
0.23841059602649006;13499.628223108075;0.00015905981436105149;0.0030068285382148095;167.56845542626266;2.5665370211590215;0.0001638647829986845;-2.5098102799868779e-06
0.24172185430463577;13502.134992447422;0.00016135497271869761;0.0030076745686316813;169.93147674372301;2.6479062086234109;0.00016617557576944749;-2.5893810095298193e-06
0.24503311258278146;13504.579382952346;0.00016358619475991765;0.0030084996608990074;172.22837680732056;2.7307854318958107;0.00016842170872766789;-2.6704283993981767e-06
0.24834437086092714;13506.959162239216;0.00016575128032826972;0.0030093030526710048;174.45697883838855;2.8151824520394086;0.00017060105320680847;-2.7529600391172719e-06
0.25165562913907286;13509.272161290428;0.00016784809316769121;0.0030100840028272537;176.61517233228832;2.9011039364495161;0.00017271154534954203;-2.836982448717226e-06
0.25496688741721857;13511.516276268738;0.00016987456290082484;0.0030108417921266501;178.70091491345272;2.9885553547184855;0.00017475118792179191;-2.9225009768976175e-06
0.25827814569536423;13513.689470268171;0.00017182868694489431;0.0030115757238400433;180.71223412566536;3.0775408752271147;0.00017671805206344597;-3.0095196999087157e-06
0.26158940397350994;13515.789775000892;0.0001737085323635373;0.0030122851243612084;182.6472291565193;3.1680632630463634;0.00017861027897469775;-3.0980413217070998e-06
0.26490066225165565;13517.815292419566;0.00017551223765299069;0.0030129693437958203;184.5040724950409;3.2601237796757658;0.00018042608153703225;-3.1880670759094399e-06
0.26821192052980131;13519.764196274717;0.00017723801446112286;0.0030136277565281176;186.28101152152124;3.35372208520171;0.00018216374586791924;-3.2795966301145288e-06
0.27152317880794702;13521.634733606723;0.00017888414923780476;0.0030142597617649701;187.97637002864326;3.4488561433925611;0.00018382163280832118;-3.3726279930973375e-06
0.27483443708609273;13523.425226172036;0.00018044900481522388;0.0030148647840570779;189.58854967304475;3.5455221302941879;0.00018539817934217054;-3.4671574254222523e-06
0.27814569536423839;13525.134071803339;0.00018193102191674834;0.0030154422737970416;191.11603135650864;3.643714346888558;0.00018689189994703338;-3.56317935403311e-06
0.2814569536423841;13526.759745703397;0.00018332872059300033;0.0030159917076940843;192.55737653600906;3.7434251362943627;0.00018830138787520107;-3.6606862912847224e-06
0.28476821192052981;13528.300801672303;0.00018464070158391639;0.0030165125892251932;193.91122846190257;3.8446448060765448;0.00018962531636451359;-3.7596687589687238e-06
0.28807947019867547;13529.755873267979;0.00018586564760554491;0.0030170044490624823;195.176313343586;3.9473615561066424;0.00019086243977825302;-3.8601152177679236e-06
0.29139072847682118;13531.123674899693;0.00018700232456048512;0.003017466845476584;196.35144144199958;4.0515614124880699;0.00019201159467350067;-3.9620120026429798e-06
0.29470198675496689;13532.403002854488;0.00018804958267085772;0.0030178993647159017;197.43550808838717;4.1572281680036411;0.00019307170079738015;-4.065343264596119e-06
0.29801324503311261;13533.592736256391;0.00018900635753278406;0.0030183016213615609;198.42749462878135;4.2643433294935988;0.00019404176201066647;-4.1700909192114998e-06
0.30132450331125826;13534.691837958275;0.00018987167109145499;0.003018673258657911;199.32646929370742;4.3728860726086936;0.00019492086713826761;-4.2762346024089219e-06
0.30463576158940397;13535.699355366316;0.00019064463253585872;0.0030190139488184414;200.13158799266472;4.4828332042703209;0.00019570819074614639;-4.3837516337337707e-06
0.30794701986754969;13536.614421196935;0.00019132443911241265;0.0030193233933069963;200.84209503296586;4.5941591332154985;0.00019640299384427023;-4.4926169875519071e-06
0.31125827814569534;13537.436254166181;0.00019191037685671835;0.0030196013230941545;201.45732376256348;4.7068358489316751;0.00019700462451523155;-4.6028032724516687e-06
0.31456953642384106;13538.164159611495;0.00019240182124277989;0.0030198474988887042;201.97669713654386;4.8208329092618527;0.00019751251846821923;-4.7142807191218533e-06
0.31788079470198677;13538.797530045806;0.00019279823774909739;0.0030200617113440875;202.3997282069875;4.9361174369217196;0.00019792619951805433;-4.827017176947825e-06
0.32119205298013243;13539.335845643909;0.00019309918234110653;0.0030202437812397558;202.72602053596142;5.0526541251459633;0.00019824527998905001;-4.9409781195289244e-06
0.32450331125827814;13539.778674661107;0.0001933043018695211;0.0030203935596373487;202.95526853238238;5.1704053444674827;0.00019846946104443361;-5.0561267491019778e-06
0.32781456953642385;13540.12567387685;0.00019341333429533165;0.0030205109280430349;203.08725772458655;5.2893324965606894;0.00019859853295288866;-5.1724253204581171e-06
0.33112582781456956;13540.376590221147;0.00019342610763243054;0.0030205957989675597;203.12186503868907;5.4094053414556953;0.00019863237536076381;-5.2898442620045549e-06
0.33443708609271522;13540.531270380145;0.00019334253109875926;0.0030206481191828896;203.05905933553447;5.5306435963477867;0.00019857095781715536;-5.4084028551387064e-06
0.33774834437086093;13540.589702931882;0.00019316255496201667;0.0030206678839797998;202.89890281267557;5.6532494023584121;0.00019841434114489879;-5.5282987731697299e-06
0.34105960264900664;13540.552152215034;0.00019288604237172909;0.0030206551824512149;202.64155421905571;5.7779232183835347;0.00019816268058419628;-5.650216993138466e-06
